full_code	short_code	description	type	n	n_cases	n_controls	source	main_source	file_name	file_sha1	box_share_url	wget_command
1011-Frequency_of_light_DIY_in_last_4_weeks	1011	Frequency of light DIY in last 4 weeks	ordinal	180494			UK Biobank	Rapid GWAS Project	smultixcan_1011_ccn30.tsv.gz	c76a117c144b431e609686d4a0ec0d22b1618984	https://uchicago.box.com/shared/static/74k85wk5t50fvvyataosmgjk1lxs9x8t.gz	wget https://uchicago.box.com/shared/static/74k85wk5t50fvvyataosmgjk1lxs9x8t.gz -O smultixcan_1011_ccn30.tsv.gz
102080-Yogurticecream_consumers	102080	Yogurt/ice-cream consumers	binary	51427	20803	30624	UK Biobank	Rapid GWAS Project	smultixcan_102080_ccn30.tsv.gz	4944e39ffb424114e1c20807e7c6088d7f04b4ee	https://uchicago.box.com/shared/static/d47x3sxqiupuc4jta4v5sdtth568ao2g.gz	wget https://uchicago.box.com/shared/static/d47x3sxqiupuc4jta4v5sdtth568ao2g.gz -O smultixcan_102080_ccn30.tsv.gz
1021-Duration_of_light_DIY	1021	Duration of light DIY	ordinal	179548			UK Biobank	Rapid GWAS Project	smultixcan_1021_ccn30.tsv.gz	199eb49dbff5b724e90d572c8c2a88d90712bec5	https://uchicago.box.com/shared/static/czne1xaomcxpeymz11jfsf90j80mkdy9.gz	wget https://uchicago.box.com/shared/static/czne1xaomcxpeymz11jfsf90j80mkdy9.gz -O smultixcan_1021_ccn30.tsv.gz
102130-Dessert_consumers	102130	Dessert consumers	binary	51427	16618	34809	UK Biobank	Rapid GWAS Project	smultixcan_102130_ccn30.tsv.gz	e45b3a46e75c9633776f7c506279455b09982252	https://uchicago.box.com/shared/static/biwsd13wquiga9alr4zr0484rjo38pwl.gz	wget https://uchicago.box.com/shared/static/biwsd13wquiga9alr4zr0484rjo38pwl.gz -O smultixcan_102130_ccn30.tsv.gz
102190-Cake_intake	102190	Cake intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_102190_ccn30.tsv.gz	9dfa39ff3fdfbe9741f47f5eff6dcd540628339c	https://uchicago.box.com/shared/static/g3655jo72laburjsz7rfqk39p80xm7wo.gz	wget https://uchicago.box.com/shared/static/g3655jo72laburjsz7rfqk39p80xm7wo.gz -O smultixcan_102190_ccn30.tsv.gz
102250-Sweet_snack_consumers	102250	Sweet snack consumers	binary	51427	27903	23524	UK Biobank	Rapid GWAS Project	smultixcan_102250_ccn30.tsv.gz	bd269bf6d7211dd059c8afbc8a4b1b8c7e07db09	https://uchicago.box.com/shared/static/oq1c53zglxtmsso7f7gvtv478lh0tjtb.gz	wget https://uchicago.box.com/shared/static/oq1c53zglxtmsso7f7gvtv478lh0tjtb.gz -O smultixcan_102250_ccn30.tsv.gz
102280-Milk_chocolate_intake	102280	Milk chocolate intake	ordinal	51425			UK Biobank	Rapid GWAS Project	smultixcan_102280_ccn30.tsv.gz	146865fdf1b942fb4ad2206e2576288c1063e311	https://uchicago.box.com/shared/static/jnyyyuuju2fy4yox57o49svu2bswnb55.gz	wget https://uchicago.box.com/shared/static/jnyyyuuju2fy4yox57o49svu2bswnb55.gz -O smultixcan_102280_ccn30.tsv.gz
102290-Dark_chocolate_intake	102290	Dark chocolate intake	ordinal	51416			UK Biobank	Rapid GWAS Project	smultixcan_102290_ccn30.tsv.gz	d5387fddfde4dd4c886882f382e0cf159ef4ffcc	https://uchicago.box.com/shared/static/fkn0tqhwlfuseplksk9vafrgsqka4g1r.gz	wget https://uchicago.box.com/shared/static/fkn0tqhwlfuseplksk9vafrgsqka4g1r.gz -O smultixcan_102290_ccn30.tsv.gz
102330-Sweets_intake	102330	Sweets intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_102330_ccn30.tsv.gz	a0a91d891f0099a40244da9d122df87b43bd1b8f	https://uchicago.box.com/shared/static/4mu7bkio9zub6u7zzvl9yo5o3ka6ncm9.gz	wget https://uchicago.box.com/shared/static/4mu7bkio9zub6u7zzvl9yo5o3ka6ncm9.gz -O smultixcan_102330_ccn30.tsv.gz
102360-Sweet_biscuits_intake	102360	Sweet biscuits intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_102360_ccn30.tsv.gz	ba442f66178150f2953a2ffce92076262776ba58	https://uchicago.box.com/shared/static/uzgm6unam19yrlp9gz9h1zo3i6mxxywd.gz	wget https://uchicago.box.com/shared/static/uzgm6unam19yrlp9gz9h1zo3i6mxxywd.gz -O smultixcan_102360_ccn30.tsv.gz
102400-Savoury_snack_consumers	102400	Savoury snack consumers	binary	51427	18335	33092	UK Biobank	Rapid GWAS Project	smultixcan_102400_ccn30.tsv.gz	f9d330d5964cc3a204da454cfa05e0b48ca6e44c	https://uchicago.box.com/shared/static/mnqyap3r6xcpjxb2pesd6h01berlgnyz.gz	wget https://uchicago.box.com/shared/static/mnqyap3r6xcpjxb2pesd6h01berlgnyz.gz -O smultixcan_102400_ccn30.tsv.gz
102440-Unsalted_nuts_intake	102440	Unsalted nuts intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_102440_ccn30.tsv.gz	43b241e0ddcd196b83f72b23caa2e9c2a37e187d	https://uchicago.box.com/shared/static/21oph30dvaczuq1nw5q017ubbcqorxwq.gz	wget https://uchicago.box.com/shared/static/21oph30dvaczuq1nw5q017ubbcqorxwq.gz -O smultixcan_102440_ccn30.tsv.gz
102460-Crisp_intake	102460	Crisp intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_102460_ccn30.tsv.gz	9003e521d1aaa444482fa29d0a640ebda5eade7c	https://uchicago.box.com/shared/static/zia5cxfudt7czabtii3perfkdd8k09ew.gz	wget https://uchicago.box.com/shared/static/zia5cxfudt7czabtii3perfkdd8k09ew.gz -O smultixcan_102460_ccn30.tsv.gz
102700-Starchy_food_consumers	102700	Starchy food consumers	binary	51427	13706	37721	UK Biobank	Rapid GWAS Project	smultixcan_102700_ccn30.tsv.gz	086844e058903da3d6420246d293a3b243df7717	https://uchicago.box.com/shared/static/xk1ionnm93nzpe4a3qcn97u0t4sm5mp3.gz	wget https://uchicago.box.com/shared/static/xk1ionnm93nzpe4a3qcn97u0t4sm5mp3.gz -O smultixcan_102700_ccn30.tsv.gz
102800-Cheese_consumers	102800	Cheese consumers	binary	51427	23245	28182	UK Biobank	Rapid GWAS Project	smultixcan_102800_ccn30.tsv.gz	0b560221e49d660720366466a5ec28774dbb9777	https://uchicago.box.com/shared/static/l5h8p40s7doscy33pl59p5yu31c7c2vg.gz	wget https://uchicago.box.com/shared/static/l5h8p40s7doscy33pl59p5yu31c7c2vg.gz -O smultixcan_102800_ccn30.tsv.gz
102820-Hard_cheese_intake	102820	Hard cheese intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_102820_ccn30.tsv.gz	99c4c573c83e97b34e771eebb505851f7a0e16da	https://uchicago.box.com/shared/static/s5y81amfsbczk1t9w69mgl4xgkp0v4yt.gz	wget https://uchicago.box.com/shared/static/s5y81amfsbczk1t9w69mgl4xgkp0v4yt.gz -O smultixcan_102820_ccn30.tsv.gz
102830-Soft_cheese_intake	102830	Soft cheese intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_102830_ccn30.tsv.gz	1384d8958e1b395f28cbaf3deceda1d18d9d7da3	https://uchicago.box.com/shared/static/jgzf9vnharsew1dnhdl7zcygdw5cjt53.gz	wget https://uchicago.box.com/shared/static/jgzf9vnharsew1dnhdl7zcygdw5cjt53.gz -O smultixcan_102830_ccn30.tsv.gz
102840-Blue_cheese_intake	102840	Blue cheese intake	ordinal	51422			UK Biobank	Rapid GWAS Project	smultixcan_102840_ccn30.tsv.gz	c4553c43025bac616af27b0c86ec0a5a57a5bb4f	https://uchicago.box.com/shared/static/9galavtc4incpeduiksm9s7at0a7l22j.gz	wget https://uchicago.box.com/shared/static/9galavtc4incpeduiksm9s7at0a7l22j.gz -O smultixcan_102840_ccn30.tsv.gz
102930-Egg_consumers	102930	Egg consumers	binary	51427	10817	40610	UK Biobank	Rapid GWAS Project	smultixcan_102930_ccn30.tsv.gz	39775388327b6e34d465ccb3b5ef15e8149b78f5	https://uchicago.box.com/shared/static/mm41p67kj7h4wx12fot53mobtzkzn3ay.gz	wget https://uchicago.box.com/shared/static/mm41p67kj7h4wx12fot53mobtzkzn3ay.gz -O smultixcan_102930_ccn30.tsv.gz
102_raw-Pulse_rate_automated_reading	102_raw	Pulse rate, automated reading	continuous_raw	340162			UK Biobank	Rapid GWAS Project	smultixcan_102_raw_ccn30.tsv.gz	f08d4541af0daf888c4a3a2316c62c211701397c	https://uchicago.box.com/shared/static/pzswkuri001odkrmxae46w5p1gh4pbxz.gz	wget https://uchicago.box.com/shared/static/pzswkuri001odkrmxae46w5p1gh4pbxz.gz -O smultixcan_102_raw_ccn30.tsv.gz
103000-Meat_consumers	103000	Meat consumers	binary	51427	35580	15847	UK Biobank	Rapid GWAS Project	smultixcan_103000_ccn30.tsv.gz	0c33349dd9df4bd28fb5d4498b0094d549cce28b	https://uchicago.box.com/shared/static/u8tfavf28dmpb4jmp5d9ehr5f4kx6bfq.gz	wget https://uchicago.box.com/shared/static/u8tfavf28dmpb4jmp5d9ehr5f4kx6bfq.gz -O smultixcan_103000_ccn30.tsv.gz
103020-Beef_intake	103020	Beef intake (103020)	ordinal	51422			UK Biobank	Rapid GWAS Project	smultixcan_103020_ccn30.tsv.gz	11fb478e30e86d94130c7826339b64ebd7e9a603	https://uchicago.box.com/shared/static/fogh8299o98bmxkw2664wdqtxz7gflyw.gz	wget https://uchicago.box.com/shared/static/fogh8299o98bmxkw2664wdqtxz7gflyw.gz -O smultixcan_103020_ccn30.tsv.gz
103060-Poultry_intake	103060	Poultry intake (103060)	ordinal	51422			UK Biobank	Rapid GWAS Project	smultixcan_103060_ccn30.tsv.gz	ed847d60b1e8cc192627742a05b9d0f26aa5eca7	https://uchicago.box.com/shared/static/lq9w2r502m88lsluzcbkvf3y0jv0cz4w.gz	wget https://uchicago.box.com/shared/static/lq9w2r502m88lsluzcbkvf3y0jv0cz4w.gz -O smultixcan_103060_ccn30.tsv.gz
103070-Bacon_intake	103070	Bacon intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_103070_ccn30.tsv.gz	d5feb87de689055149897e6066779c6b05defe0f	https://uchicago.box.com/shared/static/kpyiknvttiiptdhowywm2kuf3bhydtfp.gz	wget https://uchicago.box.com/shared/static/kpyiknvttiiptdhowywm2kuf3bhydtfp.gz -O smultixcan_103070_ccn30.tsv.gz
1031-Frequency_of_friendfamily_visits	1031	Frequency of friend/family visits	ordinal	358821			UK Biobank	Rapid GWAS Project	smultixcan_1031_ccn30.tsv.gz	be695d9351014bace5aa27e7691556982c1a4eee	https://uchicago.box.com/shared/static/y8yj9xsjrkpsqsw6w0j922mltsuafigq.gz	wget https://uchicago.box.com/shared/static/y8yj9xsjrkpsqsw6w0j922mltsuafigq.gz -O smultixcan_1031_ccn30.tsv.gz
103120-Fat_removed_from_meat	103120	Fat removed from meat	binary	13447	1016	12431	UK Biobank	Rapid GWAS Project	smultixcan_103120_ccn30.tsv.gz	f5b9efcccb32235f35d870cca1b3c11cf621e3e5	https://uchicago.box.com/shared/static/37umrafr4df589i7w38vm4qva3f4b0oy.gz	wget https://uchicago.box.com/shared/static/37umrafr4df589i7w38vm4qva3f4b0oy.gz -O smultixcan_103120_ccn30.tsv.gz
103130-Skin_removed_from_poultry	103130	Skin removed from poultry	binary	11288	194	11094	UK Biobank	Rapid GWAS Project	smultixcan_103130_ccn30.tsv.gz	a7c75a68f9583a07e00194fadc40865f4cdfe1a4	https://uchicago.box.com/shared/static/47r4uuqia6wo7ehx98xxtj9crzkn9k01.gz	wget https://uchicago.box.com/shared/static/47r4uuqia6wo7ehx98xxtj9crzkn9k01.gz -O smultixcan_103130_ccn30.tsv.gz
103140-Fish_consumer	103140	Fish consumer	binary	51427	14833	36594	UK Biobank	Rapid GWAS Project	smultixcan_103140_ccn30.tsv.gz	79e97e970c5391dc12ae936010ade12d27b66c91	https://uchicago.box.com/shared/static/fdd4rzma99xf92tmuv6du15f6md2qgm3.gz	wget https://uchicago.box.com/shared/static/fdd4rzma99xf92tmuv6du15f6md2qgm3.gz -O smultixcan_103140_ccn30.tsv.gz
103250-Vegetarian_alternatives_intake	103250	Vegetarian alternatives intake	binary	51427	1806	49621	UK Biobank	Rapid GWAS Project	smultixcan_103250_ccn30.tsv.gz	13ef6cc1c8b296c0ed9407654c861e9b191511f7	https://uchicago.box.com/shared/static/hgmd49oajnvla2pnpjexf2l0nbwgxx3l.gz	wget https://uchicago.box.com/shared/static/hgmd49oajnvla2pnpjexf2l0nbwgxx3l.gz -O smultixcan_103250_ccn30.tsv.gz
103990-Vegetable_consumers	103990	Vegetable consumers	binary	51427	42359	9068	UK Biobank	Rapid GWAS Project	smultixcan_103990_ccn30.tsv.gz	ab3dbc5facc2895f8e9ee34fef0687e5d9290d9d	https://uchicago.box.com/shared/static/ykaxaozfu0vp7r7erpuhxbdr03ve6lwj.gz	wget https://uchicago.box.com/shared/static/ykaxaozfu0vp7r7erpuhxbdr03ve6lwj.gz -O smultixcan_103990_ccn30.tsv.gz
104020-Fried_potatoes_intake	104020	Fried potatoes intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104020_ccn30.tsv.gz	5d6b5994287071aba714c497525ffd7f119a4395	https://uchicago.box.com/shared/static/m8hdzoz4g118omskdckmcmro6zr86z8v.gz	wget https://uchicago.box.com/shared/static/m8hdzoz4g118omskdckmcmro6zr86z8v.gz -O smultixcan_104020_ccn30.tsv.gz
104090-Side_salad_intake	104090	Side salad intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104090_ccn30.tsv.gz	79321344f37924f26aafdd40986f11d3b5467db6	https://uchicago.box.com/shared/static/98airh7iyowgev0y26347iyr3065uksw.gz	wget https://uchicago.box.com/shared/static/98airh7iyowgev0y26347iyr3065uksw.gz -O smultixcan_104090_ccn30.tsv.gz
104170-Carrot_intake	104170	Carrot intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104170_ccn30.tsv.gz	89a894a4498a00846c00069ae362a8610a4887e5	https://uchicago.box.com/shared/static/aou7i1orngcalvyxq0o35zz1z8awxyk0.gz	wget https://uchicago.box.com/shared/static/aou7i1orngcalvyxq0o35zz1z8awxyk0.gz -O smultixcan_104170_ccn30.tsv.gz
104210-Cucumber_intake	104210	Cucumber intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104210_ccn30.tsv.gz	e1c04091979ddde680abbd5be7e55b003c80d748	https://uchicago.box.com/shared/static/9ix3dqizpzswqg9y88gh3g3scefgt6o1.gz	wget https://uchicago.box.com/shared/static/9ix3dqizpzswqg9y88gh3g3scefgt6o1.gz -O smultixcan_104210_ccn30.tsv.gz
104240-Lettuce_intake	104240	Lettuce intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104240_ccn30.tsv.gz	16e55dd0a54d0ef938bd60abb9334cc474df4b60	https://uchicago.box.com/shared/static/d8rlyngi1znf9rdyssqgucz4agwlkh9c.gz	wget https://uchicago.box.com/shared/static/d8rlyngi1znf9rdyssqgucz4agwlkh9c.gz -O smultixcan_104240_ccn30.tsv.gz
104290-Sweet_pepper_intake	104290	Sweet pepper intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104290_ccn30.tsv.gz	a00847b0ce70d6bd951cf66fe30304b94121f5d9	https://uchicago.box.com/shared/static/yybmn6wwf4z5jvap7hs4jue0ykr9u0k9.gz	wget https://uchicago.box.com/shared/static/yybmn6wwf4z5jvap7hs4jue0ykr9u0k9.gz -O smultixcan_104290_ccn30.tsv.gz
104340-Fresh_tomato_intake	104340	Fresh tomato intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104340_ccn30.tsv.gz	2f11fc1ae58688ef7312b6fc94fac6de70de173b	https://uchicago.box.com/shared/static/4a34rqm7lu8k2bulr1qf20avph4304as.gz	wget https://uchicago.box.com/shared/static/4a34rqm7lu8k2bulr1qf20avph4304as.gz -O smultixcan_104340_ccn30.tsv.gz
104400-Fruit_consumers	104400	Fruit consumers	binary	51427	41921	9506	UK Biobank	Rapid GWAS Project	smultixcan_104400_ccn30.tsv.gz	93719defa4dccc733d89a5b237403097cd97ba8b	https://uchicago.box.com/shared/static/t32kgh7dfdlgytrxxpv7valm1se0gw8f.gz	wget https://uchicago.box.com/shared/static/t32kgh7dfdlgytrxxpv7valm1se0gw8f.gz -O smultixcan_104400_ccn30.tsv.gz
104450-Apple_intake	104450	Apple intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104450_ccn30.tsv.gz	8bacb2dfe0c358eb00b5eff64d39b4bcccdb81f4	https://uchicago.box.com/shared/static/3pcr8gqp7edyipi44ezo6ebgust3d01r.gz	wget https://uchicago.box.com/shared/static/3pcr8gqp7edyipi44ezo6ebgust3d01r.gz -O smultixcan_104450_ccn30.tsv.gz
104460-Banana_intake	104460	Banana intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104460_ccn30.tsv.gz	794abd0273cd429428ff67e4003792f486172e2b	https://uchicago.box.com/shared/static/ru3xscg3z6ed9bbxhy9bov7zrhnp99mf.gz	wget https://uchicago.box.com/shared/static/ru3xscg3z6ed9bbxhy9bov7zrhnp99mf.gz -O smultixcan_104460_ccn30.tsv.gz
104530-Orange_intake	104530	Orange intake	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104530_ccn30.tsv.gz	44e9f9192c3a912245bc61d16b6522861552516b	https://uchicago.box.com/shared/static/29s5q4lvhpc5pm4dyam7x3k7ya26n8bw.gz	wget https://uchicago.box.com/shared/static/29s5q4lvhpc5pm4dyam7x3k7ya26n8bw.gz -O smultixcan_104530_ccn30.tsv.gz
104670-Vitamin_supplement_user	104670	Vitamin supplement user	binary	51427	21119	30308	UK Biobank	Rapid GWAS Project	smultixcan_104670_ccn30.tsv.gz	392d5ac2267ffd475a300263b37fa1ebbc250d52	https://uchicago.box.com/shared/static/92tdn54hvfodovd0p57w7es9dm9ysvth.gz	wget https://uchicago.box.com/shared/static/92tdn54hvfodovd0p57w7es9dm9ysvth.gz -O smultixcan_104670_ccn30.tsv.gz
104900-Time_spent_doing_vigorous_physical_activity	104900	Time spent doing vigorous physical activity	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104900_ccn30.tsv.gz	3327becad7ea7e26160cb02f5dfa45c581fddb0d	https://uchicago.box.com/shared/static/f69djlk0ucgdojhoiwh3a0sppvc45kh9.gz	wget https://uchicago.box.com/shared/static/f69djlk0ucgdojhoiwh3a0sppvc45kh9.gz -O smultixcan_104900_ccn30.tsv.gz
104910-Time_spent_doing_moderate_physical_activity	104910	Time spent doing moderate physical activity	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104910_ccn30.tsv.gz	ceb8ad1893d399a62ccb86edc4bdf14586399f81	https://uchicago.box.com/shared/static/mu1lqhpkbepzq5qpe170jbqd8n1x8vu4.gz	wget https://uchicago.box.com/shared/static/mu1lqhpkbepzq5qpe170jbqd8n1x8vu4.gz -O smultixcan_104910_ccn30.tsv.gz
104920-Time_spent_doing_light_physical_activity	104920	Time spent doing light physical activity	ordinal	51427			UK Biobank	Rapid GWAS Project	smultixcan_104920_ccn30.tsv.gz	562cb3fc00f9fdbf2d63396c9c9574094f690c53	https://uchicago.box.com/shared/static/6orwh32yrsdgu0vf5yyzu4lj2bbbh56i.gz	wget https://uchicago.box.com/shared/static/6orwh32yrsdgu0vf5yyzu4lj2bbbh56i.gz -O smultixcan_104920_ccn30.tsv.gz
1050-Time_spend_outdoors_in_summer	1050	Time spend outdoors in summer	ordinal	327717			UK Biobank	Rapid GWAS Project	smultixcan_1050_ccn30.tsv.gz	c6104da0502839ea1ef29edbc6dfe844c05c2613	https://uchicago.box.com/shared/static/6sir2ivkobg95diy0gvzwun7vr18tdk6.gz	wget https://uchicago.box.com/shared/static/6sir2ivkobg95diy0gvzwun7vr18tdk6.gz -O smultixcan_1050_ccn30.tsv.gz
1060-Time_spent_outdoors_in_winter	1060	Time spent outdoors in winter	ordinal	284889			UK Biobank	Rapid GWAS Project	smultixcan_1060_ccn30.tsv.gz	3b29bb665ea4bda704c11dc98bbc8fe662f15ecd	https://uchicago.box.com/shared/static/lsll7913gzamps6ygc1x76scrms2s4xd.gz	wget https://uchicago.box.com/shared/static/lsll7913gzamps6ygc1x76scrms2s4xd.gz -O smultixcan_1060_ccn30.tsv.gz
1070-Time_spent_watching_television_TV	1070	Time spent watching television (TV)	ordinal	341859			UK Biobank	Rapid GWAS Project	smultixcan_1070_ccn30.tsv.gz	e8f4e92e160909acbc74b73021afde59739d5fb6	https://uchicago.box.com/shared/static/t16jyu7v1b5hnm2648yydc278opd5b4i.gz	wget https://uchicago.box.com/shared/static/t16jyu7v1b5hnm2648yydc278opd5b4i.gz -O smultixcan_1070_ccn30.tsv.gz
1080-Time_spent_using_computer	1080	Time spent using computer	ordinal	280750			UK Biobank	Rapid GWAS Project	smultixcan_1080_ccn30.tsv.gz	3287463f4dcd82ce2b41facb8bd18d67778a592e	https://uchicago.box.com/shared/static/8fk3nxybvgth24tfkjvcpfps06u93ns9.gz	wget https://uchicago.box.com/shared/static/8fk3nxybvgth24tfkjvcpfps06u93ns9.gz -O smultixcan_1080_ccn30.tsv.gz
1090-Time_spent_driving	1090	Time spent driving	ordinal	241357			UK Biobank	Rapid GWAS Project	smultixcan_1090_ccn30.tsv.gz	f3c14e3ca7a443380c817b21c281866676d40650	https://uchicago.box.com/shared/static/tx87lggx3k36btvxpkzho7rz8kgclrh7.gz	wget https://uchicago.box.com/shared/static/tx87lggx3k36btvxpkzho7rz8kgclrh7.gz -O smultixcan_1090_ccn30.tsv.gz
1100-Drive_faster_than_motorway_speed_limit	1100	Drive faster than motorway speed limit	ordinal	327192			UK Biobank	Rapid GWAS Project	smultixcan_1100_ccn30.tsv.gz	648ebbd1d68ab9ea4293c51db60cd55f200c484b	https://uchicago.box.com/shared/static/rqu1g6aj94n6ae1o7dvspcrcmm3qy4ol.gz	wget https://uchicago.box.com/shared/static/rqu1g6aj94n6ae1o7dvspcrcmm3qy4ol.gz -O smultixcan_1100_ccn30.tsv.gz
110001-Invitation_to_complete_online_24hour_recall_dietary_questionnaire_acceptance	110001	Invitation to complete online 24-hour recall dietary questionnaire, acceptance	binary	218234	148169	70065	UK Biobank	Rapid GWAS Project	smultixcan_110001_ccn30.tsv.gz	5675f5ec8c9c7bbff9c92c40c95d83a66b8adeb7	https://uchicago.box.com/shared/static/vxv84mhuzl3oja0kzx4t4hfk6f7f52nx.gz	wget https://uchicago.box.com/shared/static/vxv84mhuzl3oja0kzx4t4hfk6f7f52nx.gz -O smultixcan_110001_ccn30.tsv.gz
1110-Length_of_mobile_phone_use	1110	Length of mobile phone use	ordinal	356618			UK Biobank	Rapid GWAS Project	smultixcan_1110_ccn30.tsv.gz	7b2e5d773a3a6ed70dec046b2f3db6e0c9a76320	https://uchicago.box.com/shared/static/196dj64my9pjz2rwpj9c3fva9zc3a8jp.gz	wget https://uchicago.box.com/shared/static/196dj64my9pjz2rwpj9c3fva9zc3a8jp.gz -O smultixcan_1110_ccn30.tsv.gz
1120-Weekly_usage_of_mobile_phone_in_last_3_months	1120	Weekly usage of mobile phone in last 3 months	ordinal	301157			UK Biobank	Rapid GWAS Project	smultixcan_1120_ccn30.tsv.gz	2d88372bd5ddc634660b49e8df471198bbe5409b	https://uchicago.box.com/shared/static/rt5ofxdh8y4ca0m32584tlcdk9pqg1av.gz	wget https://uchicago.box.com/shared/static/rt5ofxdh8y4ca0m32584tlcdk9pqg1av.gz -O smultixcan_1120_ccn30.tsv.gz
1130-Handsfree_devicespeakerphone_use_with_mobile_phone_in_last_3_month	1130	Hands-free device/speakerphone use with mobile phone in last 3 month	ordinal	302733			UK Biobank	Rapid GWAS Project	smultixcan_1130_ccn30.tsv.gz	7f374612646a89d67b419d4d3f9680ce112e5418	https://uchicago.box.com/shared/static/ei5htz1dk5pn48wty1owssc2ud7w5bge.gz	wget https://uchicago.box.com/shared/static/ei5htz1dk5pn48wty1owssc2ud7w5bge.gz -O smultixcan_1130_ccn30.tsv.gz
1140-Difference_in_mobile_phone_use_compared_to_two_years_previously	1140	Difference in mobile phone use compared to two years previously	ordinal	298239			UK Biobank	Rapid GWAS Project	smultixcan_1140_ccn30.tsv.gz	7f8a5f6dd531d8f27319411d83a57a85970c3db9	https://uchicago.box.com/shared/static/fds3b0gfr0kkziq56i1d8zbua6ut5v5b.gz	wget https://uchicago.box.com/shared/static/fds3b0gfr0kkziq56i1d8zbua6ut5v5b.gz -O smultixcan_1140_ccn30.tsv.gz
1150_1-Usual_side_of_head_for_mobile_phone_use_Left	1150_1	Usual side of head for mobile phone use: Left	binary	303009	107802	195207	UK Biobank	Rapid GWAS Project	smultixcan_1150_1_ccn30.tsv.gz	f236650aaf476ecf7b4e2487c7e4130ccbc88ab0	https://uchicago.box.com/shared/static/yw9135kjxf84ht6vfmx1zm75vrdddazu.gz	wget https://uchicago.box.com/shared/static/yw9135kjxf84ht6vfmx1zm75vrdddazu.gz -O smultixcan_1150_1_ccn30.tsv.gz
1150_2-Usual_side_of_head_for_mobile_phone_use_Right	1150_2	Usual side of head for mobile phone use: Right	binary	303009	175355	127654	UK Biobank	Rapid GWAS Project	smultixcan_1150_2_ccn30.tsv.gz	0ac4c88c21ca424b385f9b8ffff6b5bceb10b5ab	https://uchicago.box.com/shared/static/fwae0kmno5mxuuysh43xpnpnx5owdcgw.gz	wget https://uchicago.box.com/shared/static/fwae0kmno5mxuuysh43xpnpnx5owdcgw.gz -O smultixcan_1150_2_ccn30.tsv.gz
1150_3-Usual_side_of_head_for_mobile_phone_use_Equally_left_and_right	1150_3	Usual side of head for mobile phone use: Equally left and right	binary	303009	19852	283157	UK Biobank	Rapid GWAS Project	smultixcan_1150_3_ccn30.tsv.gz	69f8465ca42b8a3c78a8aab94c26c7d12ca1f29e	https://uchicago.box.com/shared/static/si4ixofm6j3ctetpfus5zatvo3k85il8.gz	wget https://uchicago.box.com/shared/static/si4ixofm6j3ctetpfus5zatvo3k85il8.gz -O smultixcan_1150_3_ccn30.tsv.gz
